[30/11/2022 15:31:57] /m charmander
[30/11/2022 15:32:13] /m charmander
[30/11/2022 15:32:29] /r
[30/11/2022 15:32:32] /i poke ball
[30/11/2022 15:32:35] /i charmander
[30/11/2022 15:32:37] /m charmander
[30/11/2022 15:32:38] /m charmander
[30/11/2022 15:32:39] /m charmander
[30/11/2022 15:33:34] /reload action
[30/11/2022 15:33:36] /m charmander
[30/11/2022 15:34:25] /reload actions
[30/11/2022 15:34:27] /m oddish, 5
[30/11/2022 15:34:31] /m oddish, 5
[30/11/2022 15:34:34] /m oddish, Mario
[30/11/2022 15:34:41] /m oddish, Mario
[30/11/2022 15:34:42] /m oddish, Mario
[30/11/2022 15:34:42] /m oddish, Mario
[30/11/2022 15:34:43] /m oddish, Mario
[30/11/2022 15:34:43] /m oddish, Mario
[30/11/2022 15:34:44] /m oddish, Mario
[30/11/2022 15:34:44] /m oddish, Mario
[30/11/2022 15:34:45] /m oddish, Mario
[30/11/2022 15:34:45] /m oddish, Mario
[30/11/2022 15:34:45] /m oddish, Mario
[30/11/2022 15:34:46] /m oddish, Mario
[30/11/2022 15:34:46] /m oddish, Mario
[30/11/2022 15:35:21] /reload actions
[30/11/2022 15:35:28] /i great ball
[30/11/2022 15:35:29] /i super ball
[30/11/2022 15:35:49] /m charizard
[30/11/2022 15:35:57] /r
[30/11/2022 15:35:59] /r 
[30/11/2022 15:36:01] /m oddish
[30/11/2022 15:36:02] /m oddish
[30/11/2022 15:36:03] /m oddish
[30/11/2022 15:36:04] /m oddish
[30/11/2022 15:36:05] /m oddish
[30/11/2022 15:36:05] /m oddish
[30/11/2022 15:36:06] /m oddish
[30/11/2022 15:36:07] /m oddish
[30/11/2022 15:36:51] /reload actions
[30/11/2022 15:37:08] /m charmander
